snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,主全,False,续保,,,B,,0106移动展业(App),6762.26,3654.5441985073603,1,0,0.0,67.61999999999998,3654.5441985073603,3654.5441985073603,3618.0001616464488,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),5916.98,956.443342465753,0,1,2141.51,147.91999999999993,956.443342465753,956.443342465753,-1208.977013698633,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),2958.49,1065.86691140706,0,0,0.0,147.91999999999993,1065.86691140706,1065.86691140706,1012.5751870695321,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,D,,0106移动展业(App),9215.89,1888.56134246575,1,0,0.0,279.8500000000002,1888.56134246575,1888.56134246575,1831.2132304886059,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,E,,0106移动展业(App),3381.13,1537.7193972602702,0,0,0.0,0.0,1537.7193972602702,1537.7193972602702,1537.7193972602702,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,转保,,,B,,0106移动展业(App),2958.49,1410.34865753425,0,0,0.0,887.5400000000008,1410.34865753425,1410.34865753425,987.247397260276,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,转保,,,C,,0106移动展业(App),3381.13,1500.66591780822,0,0,0.0,169.05999999999995,1500.66591780822,1500.66591780822,1425.6310684931516,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,A,,0106移动展业(App),616.02,616.02,1,0,0.0,0.0,616.02,616.02,616.02,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,B,,0106移动展业(App),745.6999999999999,745.6999999999999,1,0,0.0,37.29000000000001,745.6999999999999,745.6999999999999,708.41,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,E,,0106移动展业(App),4226.42,2165.31654794521,1,0,0.0,211.3200000000001,2165.31654794521,2165.31654794521,2057.0512328767163,36
2025-09-07,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,转保,,,A,,0106移动展业(App),10143.4,2305.8013863525102,1,0,0.0,887.5400000000005,2305.8013863525102,2305.8013863525102,2104.0454699494003,36
