snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-10-19,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,续保,,,A,,0106移动展业(App),4391.97,2117.77183561644,0,0,0.0,1361.5200000000018,2566.9906780294523,2117.77183561644,1461.258082191781,42
2025-10-19,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),24117.649999999998,6340.10315068493,1,0,0.0,7059.539999999996,6038.195130191133,6340.10315068493,4484.275083008923,42
2025-10-19,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),8780.12,4474.2529315068505,1,0,0.0,2721.839999999997,4261.196473066781,4474.2529315068505,3087.2330958904136,42
2025-10-19,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,B,,0106移动展业(App),5472.94,1499.4356164383598,0,1,5128.0,1696.6100000000015,1603.6738562248847,1499.4356164383598,-4093.389041095901,42
2025-10-19,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),6338.129999999999,573.0364109589041,0,0,0.0,1647.9200000000014,545.7490278033968,573.0364109589041,424.0463835616436,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,新保,,,,,0106移动展业(App),8452.84,3019.7673448830697,1,1,2089.54,422.6400000000002,3019.7673448830697,3019.7673448830697,779.239692136613,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,A,,0106移动展业(App),22400.000000000004,9431.12831038624,3,0,0.0,1119.9799999999993,9431.12831038624,9431.12831038624,8959.580315517205,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,A,,0107B2B,2958.49,934.491046851501,0,0,0.0,0.0,934.491046851501,934.491046851501,934.491046851501,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,B,,0106移动展业(App),24935.85,15537.0924831762,4,1,2000.0,1014.3300000000008,15537.0924831762,15537.0924831762,12905.081181437536,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,C,,0101柜面,6762.26,2951.39627558472,1,0,0.0,338.1099999999999,2951.39627558472,2951.39627558472,2803.827771158988,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,C,,0106移动展业(App),10566.029999999999,4673.94848705654,1,0,0.0,528.2999999999995,4673.94848705654,4673.94848705654,4440.251726237958,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,转保,,,A,,0106移动展业(App),11411.31,7169.41154846631,2,0,0.0,570.5699999999994,7169.41154846631,7169.41154846631,6810.938143817027,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,转保,,,B,,0106移动展业(App),2958.49,1499.50863013699,1,0,0.0,147.91999999999993,1499.50863013699,1499.50863013699,1424.5354794520583,42
