snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,主全,False,续保,,,B,,0106移动展业(App),6762.26,4562.35442889031,1,0,0.0,67.61999999999998,4562.35442889031,4562.35442889031,4516.732638766659,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,主全,False,转保,,,D,,0106移动展业(App),2958.49,105.370876712329,0,0,0.0,29.58000000000001,105.370876712329,105.370876712329,104.31734246575365,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),5916.98,1750.7776438356202,1,1,2330.19,295.83999999999986,1750.7776438356202,1750.7776438356202,-666.9485753424719,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),2958.49,1463.03404949791,0,0,0.0,147.91999999999993,1463.03404949791,1463.03404949791,1389.8845723654097,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,D,,0106移动展业(App),9215.89,3080.06279452055,1,0,0.0,279.8500000000002,3080.06279452055,3080.06279452055,2986.533512698981,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,E,,0106移动展业(App),3381.13,1991.62452054795,1,0,0.0,0.0,1991.62452054795,1991.62452054795,1991.62452054795,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,转保,,,B,,0106移动展业(App),2958.49,1807.51580821918,1,0,0.0,887.5400000000008,1807.51580821918,1807.51580821918,1265.2653424657542,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,转保,,,C,,0106移动展业(App),3381.13,1954.57104109589,1,0,0.0,169.05999999999995,1954.57104109589,1954.57104109589,1856.8404657534243,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,A,,0106移动展业(App),616.02,616.02,1,0,0.0,0.0,616.02,616.02,616.02,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,B,,0106移动展业(App),745.6999999999999,745.6999999999999,1,0,0.0,37.29000000000001,745.6999999999999,745.6999999999999,708.41,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,E,,0106移动展业(App),4226.42,2732.69895890411,1,0,0.0,211.3200000000001,2732.69895890411,2732.69895890411,2596.0646575342466,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,转保,,,A,,0106移动展业(App),10143.4,3667.5180734931,1,0,0.0,887.5400000000005,3667.5180734931,3667.5180734931,3346.6129538144846,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,主全,False,续保,,,B,,0106移动展业(App),20795.76,14028.7894794521,1,0,0.0,4367.109999999997,10391.689593711078,14028.7894794521,11082.743418927741,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,主全,False,转保,,,D,,0106移动展业(App),10269.539999999999,337.628712328767,0,0,0.0,1951.2200000000034,250.0951471814345,337.628712328767,273.4790136986299,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,续保,,,A,,0106移动展业(App),6001.14,2712.84410958904,0,1,3117.31,2160.4100000000026,2009.5141552511404,2712.84410958904,-1381.089589041106,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,续保,,,B,,0106移动展业(App),8401.58,4626.62350684931,1,0,0.0,3360.6299999999997,3427.128523592081,4626.62350684931,2775.975205479449,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),6147.0,3031.3972602739705,0,0,0.0,1290.87,2245.4802274489552,3031.3972602739705,2394.8038356164366,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,续保,,,D,,0106移动展业(App),19748.48,6284.43493150685,1,0,0.0,6798.850000000009,4655.136986301371,6284.43493150685,4120.8795371638225,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,续保,,,E,,0106移动展业(App),9287.4,5368.880547945209,1,0,0.0,3343.4599999999978,3976.94532226591,5368.880547945209,3436.0858630137027,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),4829.08,1442.10882191781,0,0,0.0,1497.0100000000002,1748.0072271402462,1442.10882191781,995.0565205479464,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,转保,,,B,,0106移动展业(App),6633.85,4034.8347945205496,1,0,0.0,2653.5400000000004,2988.7665144596663,4034.8347945205496,2420.9008767123296,43
2025-10-26,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),2025.6,2025.6,1,0,0.0,729.2200000000006,1500.4444444444443,2025.6,1296.3799999999994,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,主全,False,转保,,,B,,0106移动展业(App),2958.49,2241.15742208405,1,0,0.0,144.9699999999999,2241.15742208405,2241.15742208405,2131.3376858403835,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,交三,False,续保,,,B,,0106移动展业(App),2958.49,1726.4612876712301,1,0,0.0,147.91999999999993,1726.4612876712301,1726.4612876712301,1640.140849315066,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),4226.42,1820.83431212474,0,0,0.0,211.3200000000001,1820.83431212474,1820.83431212474,1729.7930273404072,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,单交,False,新保,,,,,0106移动展业(App),4226.42,362.333483944271,0,0,0.0,0.0,362.333483944271,362.333483944271,362.333483944271,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,单交,False,转保,,,,,0106移动展业(App),4226.42,1591.6620020401401,0,0,0.0,0.0,1591.6620020401401,1591.6620020401401,1591.6620020401401,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,单交,True,转保,,,C,,0106移动展业(App),4226.42,2790.59512328767,1,1,0.0,0.0,2790.59512328767,2790.59512328767,2790.59512328767,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,主全,False,转保,,,B,,0106移动展业(App),9207.35,6962.270136986301,1,0,0.0,2660.929999999998,6962.266570172787,6962.270136986301,4950.1696438356175,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,续保,,,B,,0106移动展业(App),4822.2,2681.9358904109604,1,0,0.0,1494.88,2868.382202700537,2681.9358904109604,1850.5368767123298,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),4200.01,1806.57964383562,0,0,0.0,1301.9999999999989,1642.3440240580862,1806.57964383562,1246.5412876712358,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),5040.01,2982.5812602739697,1,0,0.0,1562.3999999999987,3615.247576300996,2982.5812602739697,2057.982904109588,43
2025-10-26,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),9335.1,1867.02,0,0,0.0,2427.1299999999956,1778.1142857142856,1867.02,1381.594000000001,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),3803.77,1907.0956438356202,1,0,0.0,190.1899999999998,1907.0956438356202,1907.0956438356202,1811.7401095890448,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),8452.83,2160.82604602024,1,0,0.0,190.18999999999966,2160.82604602024,2160.82604602024,2112.2071212704714,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,转保,,,A,,0106移动展业(App),4226.42,2234.7919452054803,1,0,0.0,211.3200000000001,2234.7919452054803,2234.7919452054803,2123.052876712329,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,转保,,,B,,0106移动展业(App),6339.62,1012.40910653862,0,1,2000.0,316.97999999999973,1012.40910653862,1012.40910653862,-1038.2111890927654,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,转保,,,C,,0106移动展业(App),6762.26,1901.16149933923,1,0,0.0,147.91999999999985,1901.16149933923,1901.16149933923,1859.5748391128768,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,单交,False,转保,,,,,0106移动展业(App),4226.42,1204.24021917808,0,0,0.0,0.0,1204.24021917808,1204.24021917808,1204.24021917808,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,续保,,,A,,0106移动展业(App),4391.97,2202.00139726027,1,0,0.0,1361.5200000000018,2669.086898178344,2202.00139726027,1519.3763013698594,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),24117.649999999998,6802.633424657531,1,0,0.0,7059.539999999996,6478.700273639093,6802.633424657531,4811.416918625359,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),8780.12,4642.63879452055,1,0,0.0,2721.839999999997,4421.56408226822,4642.63879452055,3203.419287671236,43
2025-10-26,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,B,,0106移动展业(App),10176.240000000002,1617.2818630137,0,1,5128.0,2778.359999999998,1729.712040663183,1617.2818630137,-3952.275257978224,43
