snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-09-28,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,转保,,,B,,0106移动展业(App),6633.85,3525.9367123287698,1,0,0.0,2653.5400000000004,2611.804972095385,3525.9367123287698,2115.5620273972618,39
2025-09-28,2025,10吨以上-普货,中支,四川,乐山,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),2025.6,2025.6,1,0,0.0,729.2200000000006,1500.4444444444443,2025.6,1296.3799999999994,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,主全,False,转保,,,B,,0106移动展业(App),2958.49,2014.2047717464202,1,0,0.0,144.9699999999999,2014.2047717464202,2014.2047717464202,1915.5060214514797,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,交三,False,续保,,,B,,0106移动展业(App),2958.49,1499.50863013699,1,0,0.0,147.91999999999993,1499.50863013699,1499.50863013699,1424.5354794520583,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),4226.42,1496.61580185769,0,0,0.0,211.3200000000001,1496.61580185769,1496.61580185769,1421.7853658743832,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,单交,False,新保,,,,,0106移动展业(App),4226.42,38.1,0,0,0.0,0.0,38.1,38.1,38.1,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,单交,False,转保,,,,,0106移动展业(App),4226.42,1267.4434917731,0,0,0.0,0.0,1267.4434917731,1267.4434917731,1267.4434917731,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,交强险,False,单交,True,转保,,,C,,0106移动展业(App),4226.42,2466.37660273973,1,1,0.0,0.0,2466.37660273973,2466.37660273973,2466.37660273973,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,主全,False,转保,,,B,,0106移动展业(App),9207.35,6255.952876712329,1,0,0.0,2660.929999999998,6255.949671749462,6255.952876712329,4447.978520547947,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,续保,,,B,,0106移动展业(App),4822.2,2312.01369863014,0,0,0.0,1494.88,2472.7432781901202,2312.01369863014,1595.2904109589063,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),4200.01,1484.3870958904101,0,0,0.0,1301.9999999999989,1349.4419051177872,1484.3870958904101,1024.2281917808216,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),5040.01,2595.95035616438,1,0,0.0,1562.3999999999987,3146.6043719656805,2595.95035616438,1791.207342465752,39
2025-09-28,2025,10吨以上-普货,中支,四川,德阳,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),9335.1,1150.90273972603,0,0,0.0,2427.1299999999956,1096.0978473581238,1150.90273972603,851.6675342465778,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),3803.77,1615.2995890411,0,0,0.0,190.1899999999998,1615.2995890411,1615.2995890411,1534.533972602744,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),8452.83,1512.38978130043,0,0,0.0,190.18999999999966,1512.38978130043,1512.38978130043,1478.360774150691,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,转保,,,A,,0106移动展业(App),4226.42,1910.57342465753,0,0,0.0,211.3200000000001,1910.57342465753,1910.57342465753,1815.045205479448,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,转保,,,B,,0106移动展业(App),3381.13,736.8238544893501,0,0,0.0,169.05999999999995,736.8238544893501,736.8238544893501,699.9818990365962,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,交三,False,转保,,,C,,0106移动展业(App),6762.26,1382.4127962632601,0,0,0.0,147.91999999999985,1382.4127962632601,1382.4127962632601,1352.173423505741,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,交强险,False,单交,False,转保,,,,,0106移动展业(App),4226.42,880.0216986301369,0,0,0.0,0.0,880.0216986301369,880.0216986301369,880.0216986301369,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,续保,,,A,,0106移动展业(App),4391.97,1865.08315068493,0,0,0.0,1361.5200000000018,2260.702017582753,1865.08315068493,1286.9034246575325,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),24117.649999999998,4952.51232876712,1,0,0.0,7059.539999999996,4716.6796998472455,4952.51232876712,3502.849576159606,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),8780.12,3969.09534246575,0,0,0.0,2721.839999999997,3780.093645462463,3969.09534246575,2738.674520547944,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,B,,0106移动展业(App),5472.94,1184.5541369863,0,0,0.0,1696.6100000000015,1266.902346417653,1184.5541369863,817.3426575342452,39
2025-09-28,2025,10吨以上-普货,中支,四川,资阳,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),6338.129999999999,208.376876712329,0,0,0.0,1647.9200000000014,198.45419192850815,208.376876712329,154.19868493150696,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,新保,,,,,0106移动展业(App),8452.84,2533.43957948251,1,1,2089.54,422.6400000000002,2533.43957948251,2533.43957948251,317.22819993758975,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,A,,0106移动展业(App),22400.000000000004,8142.36120560418,3,0,0.0,1119.9799999999993,8142.36120560418,8142.36120560418,7735.250415289333,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,A,,0107B2B,2958.49,764.276559098283,0,0,0.0,0.0,764.276559098283,764.276559098283,764.276559098283,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,B,,0106移动展业(App),24935.85,14102.4271461079,4,1,2000.0,1014.3300000000008,14102.4271461079,14102.4271461079,11528.774556478444,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,C,,0101柜面,6762.26,2562.33474827774,1,0,0.0,338.1099999999999,2562.33474827774,2562.33474827774,2434.2191476146204,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,续保,,,C,,0106移动展业(App),10566.029999999999,4066.03991865367,1,0,0.0,528.2999999999995,4066.03991865367,4066.03991865367,3862.7384999538626,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,转保,,,A,,0106移动展业(App),11411.31,6512.87043905783,2,0,0.0,570.5699999999994,6512.87043905783,6512.87043905783,6187.224348783074,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,转保,,,B,,0106移动展业(App),2958.49,1329.2941369863001,0,0,0.0,147.91999999999993,1329.2941369863001,1329.2941369863001,1262.8314520547933,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,主全,False,转保,,,C,,0106移动展业(App),4226.42,509.48624657534197,0,0,0.0,211.3200000000001,509.48624657534197,509.48624657534197,484.01205479452005,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),56633.94,18602.4434317637,6,1,1423.0,3571.27,18602.4434317637,18602.4434317637,16006.39511207139,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,B,,0106移动展业(App),10566.029999999999,5330.82749934225,2,0,0.0,528.2999999999995,5330.82749934225,5330.82749934225,5064.2868811628105,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,C,,0101柜面,3803.77,2282.2619999999997,1,0,0.0,190.1899999999998,2282.2619999999997,2282.2619999999997,2168.148,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),42390.369999999995,22581.5096529489,7,2,2283.02,1947.4900000000002,22581.5096529489,22581.5096529489,19261.054399752913,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,续保,,,D,,0106移动展业(App),23245.28,6945.88275044018,2,3,3863.92,790.3399999999992,6945.88275044018,6945.88275044018,2845.8025934972225,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,A,,0106移动展业(App),13947.17,4314.7060483122905,1,0,0.0,1753.9600000000034,4314.7060483122905,4314.7060483122905,3772.0997833497327,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,B,,0106移动展业(App),10566.04,4921.36188394132,1,0,0.0,528.3000000000003,4921.36188394132,4921.36188394132,4675.294721287554,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,C,,0101柜面,3803.77,1596.62806466806,0,0,0.0,190.1899999999998,1596.62806466806,1596.62806466806,1516.7960318113894,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,C,,0106移动展业(App),15215.09,4599.8445313028205,1,0,0.0,549.4399999999997,4599.8445313028205,4599.8445313028205,4433.737161627122,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,False,转保,,,D,,0106移动展业(App),4226.42,787.3878356164379,0,0,0.0,0.0,787.3878356164379,787.3878356164379,787.3878356164379,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,交三,True,转保,,,,,0106移动展业(App),4226.42,2477.95583561644,1,0,0.0,211.3200000000001,2477.95583561644,2477.95583561644,2354.0586301369876,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,A,,0106移动展业(App),14792.449999999999,6682.36589041096,2,0,0.0,0.0,6682.36589041096,6682.36589041096,6682.36589041096,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,B,,0101柜面,2958.49,1599.4758214270698,1,0,0.0,0.0,1599.4758214270698,1599.4758214270698,1599.4758214270698,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,C,,0101柜面,3381.13,1764.28592921468,1,0,0.0,0.0,1764.28592921468,1764.28592921468,1764.28592921468,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,C,,0106移动展业(App),2958.49,1340.27022747748,0,0,0.0,0.0,1340.27022747748,1340.27022747748,1340.27022747748,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,D,,0106移动展业(App),8030.1900000000005,3718.9565166433904,1,1,27058.0,0.0,3718.9565166433904,3718.9565166433904,-23339.043483356658,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,E,,0101柜面,3803.77,1712.9991066400598,0,0,0.0,0.0,1712.9991066400598,1712.9991066400598,1712.9991066400598,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,续保,,,E,,0106移动展业(App),3803.77,1500.66542465753,0,0,0.0,0.0,1500.66542465753,1500.66542465753,1500.66542465753,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,,,0106移动展业(App),12679.26,2975.86284931507,1,0,0.0,0.0,2975.86284931507,2975.86284931507,2975.86284931507,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,A,,0106移动展业(App),8374.09,3480.13266425019,1,0,0.0,0.0,3480.13266425019,3480.13266425019,3480.13266425019,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,B,,0106移动展业(App),3381.13,2380.68605479452,1,0,0.0,0.0,2380.68605479452,2380.68605479452,2380.68605479452,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,C,,0101柜面,3803.77,2361.2900232975003,1,0,0.0,0.0,2361.2900232975003,2361.2900232975003,2361.2900232975003,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,C,,0106移动展业(App),36347.19,14202.353716218298,4,4,59556.240000000005,0.0,14202.353716218298,14202.353716218298,-45353.886283781525,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,D,,0106移动展业(App),10143.390000000001,3406.2182350105004,1,0,0.0,0.0,3406.2182350105004,3406.2182350105004,3406.2182350105004,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,False,转保,,,E,,0106移动展业(App),8030.1900000000005,3150.60960683705,1,0,0.0,0.0,3150.60960683705,3150.60960683705,3150.60960683705,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,True,转保,,,,,0101柜面,4226.42,2435.49857117267,1,0,0.0,0.0,2435.49857117267,2435.49857117267,2435.49857117267,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,交强险,False,单交,True,转保,,,,,0106移动展业(App),18700.47,12016.3576619213,3,0,0.0,0.0,12016.3576619213,12016.3576619213,12016.3576619213,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,新保,,,,,0106移动展业(App),20817.14,6460.62125905562,1,1,3203.62,5004.680000000008,7238.788398833076,6460.62125905562,1703.793565646706,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,A,,0106移动展业(App),65954.75,27148.4069041096,4,0,0.0,16932.61000000001,27038.54548190194,27148.4069041096,20178.577040019514,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,A,,0107B2B,6292.12,1603.19769863014,0,0,0.0,1950.5600000000004,1603.198660118494,1603.19769863014,1106.205698630139,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,B,,0106移动展业(App),51776.28999999999,29349.192602739702,3,1,1090.0,13872.490000000018,28705.090540350157,29349.192602739702,20395.624531532198,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,C,,0101柜面,15809.1,6134.686027397261,1,0,0.0,4900.830000000007,5946.92256839397,6134.686027397261,4232.929866474163,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,C,,0106移动展业(App),36141.95,16325.8799452055,2,0,0.0,10317.65000000001,15548.455223743118,16325.8799452055,11665.23725114362,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,续保,,,E,,0106移动展业(App),16480.46,5643.99315068493,0,0,0.0,0.0,3762.66210045662,5643.99315068493,5643.99315068493,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,A,,0106移动展业(App),26349.73,15021.307890410999,2,0,0.0,7763.530000000008,14801.472014528319,15021.307890410999,10595.517779983204,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,B,,0106移动展业(App),9200.880000000001,4134.09402739726,0,0,0.0,2852.2800000000043,3937.234627380682,4134.09402739726,2852.5216438356147,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,C,,0106移动展业(App),12244.94,1509.6501369863,0,0,0.0,3795.9299999999976,1509.6501369863,1509.6501369863,1041.6587671232871,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,主全,False,转保,,,E,,0106移动展业(App),16480.46,5508.53731506849,0,1,12639.0,0.0,3672.35821004566,5508.53731506849,-7130.462684931476,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,A,,0106移动展业(App),70386.27,22955.948712328798,6,1,0.0,22152.220000000023,25481.82021505169,22955.948712328798,15731.169985110764,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,B,,0106移动展业(App),25593.82,11768.528739726,2,0,0.0,7585.040000000004,10417.517073929257,11768.528739726,8280.78204025045,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,C,,0101柜面,4308.04,2549.4154520548,1,0,0.0,1120.089999999998,2428.016577189636,2549.4154520548,1886.567671232882,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,C,,0106移动展业(App),89771.03,39942.9309041096,7,2,13029.51,25398.579999999965,38069.611429880446,39942.9309041096,15612.517639409394,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,续保,,,D,,0106移动展业(App),68978.55,20605.3387671233,3,3,141.51,21047.050000000003,16330.07688337821,20605.3387671233,14176.633757970698,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),27535.6,8522.719424657529,2,0,0.0,8536.030000000002,8842.1701853163,8522.719424657529,5880.678260112016,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,B,,0101柜面,6388.31,3797.98156164384,1,0,0.0,1980.370000000001,3617.121450843743,3797.98156164384,2620.6109041095915,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,B,,0106移动展业(App),19246.96,8933.200109589041,1,0,0.0,5966.560000000004,8686.782766205299,8933.200109589041,6163.906961690898,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,C,,0101柜面,5837.02,2126.9141369863,0,0,0.0,1809.4800000000023,2025.6292375284406,2126.9141369863,1467.569369863012,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),41139.450000000004,11580.2843287671,2,1,4747.52,12402.010000000022,10953.308449206548,11580.2843287671,3341.740456347495,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,D,,0106移动展业(App),8207.36,427.232438356164,0,0,0.0,2133.910000000004,406.8878494504203,427.232438356164,316.1521917808214,39
2025-09-28,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,True,转保,,,,,0106移动展业(App),7521.01,4409.57846575342,1,0,0.0,1165.7599999999968,4409.57846575342,4409.57846575342,3726.091780821915,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,新保,,,,,0106移动展业(App),12679.26,5024.90444111795,1,1,34500.0,633.9600000000004,5024.90444111795,5024.90444111795,-29726.33959201108,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,续保,,,B,,0101柜面,3381.13,1393.75114644371,0,0,0.0,169.05999999999995,1393.75114644371,1393.75114644371,1324.0621463704288,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,续保,,,B,,0106移动展业(App),6762.26,3760.92816438356,1,0,0.0,338.1199999999999,3760.92816438356,3760.92816438356,3572.8778630136976,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,续保,,,C,,0101柜面,10988.68,4836.15812397227,1,0,0.0,549.4399999999998,4836.15812397227,4836.15812397227,4594.347577151785,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,续保,,,D,,0101柜面,6762.26,2721.11479452055,1,5,20603.67,270.4900000000002,2721.11479452055,2721.11479452055,-17991.399636301358,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,转保,,,B,,0101柜面,6762.26,4576.10471232877,1,0,0.0,338.1199999999999,4576.10471232877,4576.10471232877,4347.2947397260305,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,转保,,,C,,0101柜面,14792.460000000001,6711.70386506614,2,0,0.0,739.6199999999993,6711.70386506614,6711.70386506614,6376.120032986809,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,转保,,,C,,0106移动展业(App),6339.62,2578.69093150685,1,1,11103.609999999999,316.97999999999973,2578.69093150685,2578.69093150685,-8653.853208310524,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,交三,False,续保,,,A,,0101柜面,19864.14,6736.03809480932,2,1,1300.88,993.1999999999992,6736.03809480932,6736.03809480932,5098.358563806991,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),13947.16,4854.00553424657,1,0,0.0,507.1699999999996,4854.00553424657,4854.00553424657,4677.496052258565,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,交三,False,续保,,,B,,0101柜面,15215.099999999999,6122.6102259439895,2,1,51363.0,760.7499999999998,6122.6102259439895,6122.6102259439895,-45546.518273335525,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,交三,False,续保,,,B,,0106移动展业(App),13101.88,6943.47538065468,2,0,0.0,464.90000000000026,6943.47538065468,6943.47538065468,6697.096868222391,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,交三,False,续保,,,C,,0101柜面,60437.74,24427.740218844698,7,4,6044.29,2789.41,24427.740218844698,24427.740218844698,17256.02581740533,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),12256.6,3429.1848608305804,1,0,0.0,612.82,3429.1848608305804,3429.1848608305804,3257.728415616231,39
2025-09-28,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,交三,False,续保,,,D,,0101柜面,4226.42,710.6753952728501,0,0,0.0,169.05999999999995,710.6753952728501,710.6753952728501,682.2478413797614,39
