snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,主全,False,续保,,,B,,0106移动展业(App),6762.26,4692.041604659307,1,0,0.0,67.61999999999999,4692.041604659307,4692.041604659307,4645.122992640979,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,主全,False,转保,,,D,,0106移动展业(App),2958.49,162.10904109589038,0,0,0.0,147.92000000000002,162.10904109589038,162.10904109589038,154.00383561643832,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,A,,0106移动展业(App),5916.98,1864.2539726027396,1,1,2330.1899999999996,295.84000000000003,1864.2539726027396,1864.2539726027396,-559.1458904109584,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,C,,0106移动展业(App),2958.49,1519.7722120823114,1,0,0.0,147.92000000000002,1519.7722120823114,1519.7722120823114,1443.7859131219582,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,D,,0106移动展业(App),9215.89,3250.277287671233,1,0,0.0,279.84999999999997,3250.277287671233,3250.277287671233,3151.579267300461,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,续保,,,E,,0106移动展业(App),3381.13,2056.4681095890414,1,0,0.0,0.0,2056.4681095890414,2056.4681095890414,2056.4681095890414,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,转保,,,B,,0106移动展业(App),2958.49,1864.2539726027394,1,0,0.0,887.5400000000001,1864.2539726027394,1864.2539726027394,1304.9821917808217,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,交三,False,转保,,,C,,0106移动展业(App),3381.13,2019.414630136986,1,0,0.0,169.06,2019.414630136986,2019.414630136986,1918.441808219178,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,A,,0106移动展业(App),616.02,616.02,1,0,0.0,0.0,616.02,616.02,616.02,44
2025-11-02,2025,10吨以上-普货,中支,四川,乐山,营业货车,交强险,False,单交,False,续保,,,B,,0106移动展业(App),745.6999999999998,745.6999999999998,1,0,0.0,37.290000000000006,745.6999999999998,745.6999999999998,708.4099999999999,44
